"id","Sid","nid","rand_point","type","source","count","xcoord","ycoord","YLat","XLon","Ylogis","road","date","month","season","class","order","species","D_Culvert","D_StreamCr","D_WaterSo","D_FDrain","D_Ruizi","D_StreamUp","RS_light","RS_AgriFa","RS_Multiuse","RS_Wall","RS_RoadJunc","RS_Facility","RS_Parking","RS_Farm","RS_RoadVS","RS_RoadVP","RS_OpenGP","RS_OpenGV","RS_ShortGr","RS_LongGr","RS_TBottom","RS_Bottom","RS_Bamb","RS_Shrubs","RS_CRW","RS_CRWdw","RS_CRWH","RS_CRWHdw","RS_DryStone","RS_MStoneRW","RS_Net","RS_JerseyB","RS_WBeam","RS_VegSlope","RS_OpDrain","RS_OpDrainB","RS_OpDrainW","RS_OpDrainG","elevation","stramean_025","stramax_025","light_dw025","light_dw050","light_dw100","light_dw150","light_dw200","light_dw250","light_up025","light_up050","light_up100","light_up150","light_up200","light_up250","slpmean_dw025","slpmean_dw050","slpmean_dw100","slpmean_dw150","slpmean_dw200","slpmean_dw250","slpmean_up025","slpmean_up050","slpmean_up100","slpmean_up150","slpmean_up200","slpmean_up250","strasum_dw025","strasum_dw050","strasum_dw100","strasum_dw150","strasum_dw200","strasum_dw250","strasum_up025","strasum_up050","strasum_up100","strasum_up150","strasum_up200","strasum_up250","stramean_dw025","stramean_dw050","stramean_dw100","stramean_dw150","stramean_dw200","stramean_dw250","stramean_up025","stramean_up050","stramean_up100","stramean_up150","stramean_up200","stramean_up250","stramax_dw025","stramax_dw050","stramax_dw100","stramax_dw150","stramax_dw200","stramax_dw250","stramax_up025","stramax_up050","stramax_up100","stramax_up150","stramax_up200","stramax_up250","crop_dw025","crop_dw050","crop_dw100","crop_dw150","crop_dw200","crop_dw250","crop_up025","crop_up050","crop_up100","crop_up150","crop_up200","crop_up250","orchard_dw025","orchard_dw050","orchard_dw100","orchard_dw150","orchard_dw200","orchard_dw250","orchard_up025","orchard_up050","orchard_up100","orchard_up150","orchard_up200","orchard_up250","BLeafF_dw025","BLeafF_dw050","BLeafF_dw100","BLeafF_dw150","BLeafF_dw200","BLeafF_dw250","BLeafF_up025","BLeafF_up050","BLeafF_up100","BLeafF_up150","BLeafF_up200","BLeafF_up250","BambF_dw025","BambF_dw050","BambF_dw100","BambF_dw150","BambF_dw200","BambF_dw250","BambF_up025","BambF_up050","BambF_up100","BambF_up150","BambF_up200","BambF_up250","house_dw025","house_dw050","house_dw100","house_dw150","house_dw200","house_dw250","house_up025","house_up050","house_up100","house_up150","house_up200","house_up250","river_dw025","river_dw050","river_dw100","river_dw150","river_dw200","river_dw250","aspect_E","aspect_N","aspect_S","aspect_W"
2359,NA,NA,2069,"random","random",1,295300.9826,2748029.077,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,116.5929469,117.6204046,12.27902323,149.0148387,11.57404451,125.5270551,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49,0,0,0,0,0,0,29.15,0,0,0,8.46,48.97,0,18.74,0,0,29.24,18.85,320.5499878,2,6,0,1,3,6,7,9,0,0,0,1,1,2,23.93093999,28.57176573,26.81560762,26.57929628,27.1480401,29.03206921,49.85608292,46.57446725,35.26658259,32.40204024,31.92683115,30.48398873,8,30,99,200,349,530,4,8,41,103,184,287,2.666666667,2.727272727,2.414634146,2.083333333,1.94972067,1.859649123,1.333333333,1.142857143,1.138888889,1.355263158,1.415384615,1.471794872,6,6,6,6,6,6,2,2,2,4,4,4,297.3367627,648.2624088,1386.821166,3454.546546,6260.362508,7459.708537,0,0,934.5514269,2556.829303,3294.317507,5327.476907,0,0,0,1908.58674,12581.96435,25616.75724,0,0,706.242965,2613.231724,7572.623311,9661.265634,3.651273904,1468.672906,10008.08549,24330.72654,40877.22473,66975.54225,594.4531171,2016.324366,7153.731695,17873.88461,32105.80465,50818.87096,0,0,666.4016808,1073.564411,1073.564411,1073.564411,0,798.7289247,4154.440946,4154.440946,4172.866502,6995.010582,0,0,0,0,0,0,0,0,64.90955749,1220.567241,1831.965551,1924.728744,410.0303972,1307.853469,2920.438714,5252.308733,7394.319318,9307.133213,"1","0","0","0"
2360,NA,NA,2070,"random","random",1,294954.5222,2749011.01,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,221.1091872,220.7355981,75.64918743,395.7070781,8.362812858,286.1877074,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17,0,0,0,0,0,0,0,30.32,0,49.46,0,47.99,0,0,0,23.05,26.39,0,268.0599976,1.5,2,0,2,11,13,17,22,0,0,0,0,0,0,22.59096813,14.52327895,14.04956426,16.4676345,21.49044013,24.12020351,35.5883503,36.5954291,39.63228115,39.93549892,36.08258176,34.48608708,3,34,91,208,338,482,3,16,61,119,209,340,1.5,3.4,2.527777778,2.666666667,2.347222222,2.142222222,1.5,1.777777778,1.418604651,1.279569892,1.236686391,1.338582677,2,6,6,7,7,7,2,3,3,3,3,4,173.0977365,434.1518338,544.3827802,1026.875631,1385.353491,1385.353491,39.46401693,412.1766455,514.8308588,514.8308588,514.8308588,514.8308588,0,0,50.96711222,491.8090039,6415.953066,13461.51294,0,0,0,0,0,0,0,583.4925604,3633.300473,8281.973247,20196.65441,37444.53811,716.998623,3093.552981,13637.87534,30305.33635,52567.25672,73350.89263,0,0,0,832.4892477,1209.410267,1330.653136,0,0,1448.881676,5630.020915,11643.43167,25920.21427,0,0,797.1917412,805.5414969,915.4361615,920.9085613,0,0,0,0,0,0,551.3635908,2140.903338,5087.874226,11870.4522,15742.95927,20196.25274,"1","0","0","0"
2361,NA,NA,2071,"random","random",1,295220.6792,2747941.036,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.436432599,4.125124924,19.64441158,255.7915741,13.31524369,7.105078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.34,0,5.06,14.32,0,0,0,0,5.68,0,34.78,0,14.46,0,34.72,324.6000061,2.2,4,1,1,2,3,4,9,0,0,0,0,0,1,20.43815645,18.31591892,21.23464601,26.12785115,28.67632271,29.42845768,29.9445467,31.56732292,33.53527521,31.9056355,30.94401096,30.35485326,6,31,93,192,314,494,5,17,56,115,204,328,2,2.818181818,2.513513514,2.10989011,1.974842767,1.907335907,2.5,1.7,1.473684211,1.337209302,1.406896552,1.451327434,4,6,6,6,6,6,4,4,4,4,4,4,275.7220893,655.4156126,1485.870727,2284.737953,3174.455998,5176.594327,117.8789786,976.3014722,2991.600412,5581.025399,7661.340552,8063.113918,0,0,0,0,0,2995.182691,0,0,0,728.4014217,2057.63091,4647.944042,0,938.6418617,9426.695947,26150.067,50166.45486,79012.67631,724.4895204,2230.265765,8760.878326,20054.47068,36438.16027,51846.35862,0,0,0,0,754.7258166,1073.564411,0,398.5279219,3110.74101,6701.256396,11185.78901,20976.11643,0,0,0,0,0,0,0,0,0,0,0,1154.544773,336.8449719,1609.022414,3290.222383,4936.100334,7477.848043,10187.34621,"0","0","1","0"
2362,NA,NA,2072,"random","random",1,295348.4504,2748503.041,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17.43939259,249.3961448,262.0352296,327.4251723,7.062061207,497.0383446,0,0,11.71,0,0,0,0,0,0,0,0,0,0,39.74,0,0,0,0,42,8.26,0,0,7.55,0,0,13.09,8.26,6.3,8.33,0,0,40.13,299.75,2.4,6,0,2,4,10,24,30,0,0,2,2,2,3,17.6420215,20.87258564,21.95245442,20.13722862,20.81946896,22.77719888,39.95050049,43.75179969,42.12516057,41.94568797,42.87987455,41.46186519,9,28,81,158,331,542,3,12,52,114,186,293,3,2.8,2.25,2.051948052,2.108280255,2.037593985,1.5,1.333333333,1.209302326,1.1875,1.207792208,1.362790698,6,6,6,6,6,6,2,2,2,2,2,4,0,296.177211,3093.638898,6529.507209,7626.110656,7626.110656,0,0,0,0,0,0,0,0,0,0,225.3636537,3110.768445,0,0,0,0,0,0,0,0,2484.302386,6929.072924,19146.78767,40337.54699,655.5462714,3286.996089,15683.60284,36889.70487,58292.42417,84218.12939,0,933.4687328,2940.408293,4649.824431,6282.013918,8996.500499,0,0,0,0,0,0,0,0,12.80281727,957.1670011,2617.755139,2728.828929,0,0,0,0,0,203.7172239,504.2813377,1175.82646,3314.266004,5163.334729,12654.08133,17083.52053,"0","1","0","0"
2363,NA,NA,2073,"random","random",1,294969.8624,2748984.863,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,190.8281872,190.4959319,105.6980801,425.0820288,12.28637025,305.4061683,1,0,0,0,0,0,0,20.74,0,0,0,20.9,20.82,26.23,0,0,11.64,0,0,0,0,1.44,0,48.79,0,27.62,0,0,0,48.96,0,0,277.1199951,2,3,1,2,11,14,18,22,0,0,0,0,0,0,17.44169521,15.17844121,13.81705704,15.55639472,20.56291123,23.13232035,25.99370678,33.89964909,39.18329737,37.57035376,35.40986147,34.08305159,5,27,89,211,348,495,5.366145782,16,59,120,223,341,1.666666667,3,2.282051282,2.670886076,2.351351351,2.171052632,2.211608153,1.777777778,1.43902439,1.290322581,1.343373494,1.353174603,3,6,6,7,7,7,3,3,3,3,4,4,428.8957372,544.3827802,544.3827802,998.6568011,1385.353491,1385.353491,467.1432893,514.8308588,514.8308588,514.8308588,514.8308588,514.8308588,0,0,1.46145948,50.96711222,4050.078467,13260.59877,0,0,0,0,0,0,0,780.9767446,3831.165507,8737.527006,21339.72593,35340.01747,259.8512157,2957.679375,12946.8151,29508.15708,49522.86981,74972.261,0,0,0,466.9879687,1209.410267,1209.410267,0,0,1721.683416,5651.660649,13686.96563,23573.17342,0,0,701.9605716,805.5414969,915.4361615,1498.808879,0,0,0,0,0,0,383.3054693,1848.022331,4484.113638,12369.49544,15731.41703,19898.59146,"1","0","0","0"
2364,NA,NA,2074,"random","random",1,295176.5206,2747896.281,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,65.47222543,64.45582056,82.38797102,315.0163342,14.62755623,56.36492086,0,0,0,0,0,0,0,0,0,0,0,0,0,21.21,0,0,0,0,0,3.83,49,0,0,0,0,3.7,0,0,0,49.16,0,0,326.730011,1.666666667,2,0,2,2,3,5,5,0,0,0,0,0,0,20.89216518,16.97205475,19.59951699,24.44330536,26.71654291,28.96563142,42.09017467,39.3564682,30.75862526,29.59500343,29.97004831,31.07683473,4,27,100,210,340,495,6,12,52,128,213,332,2,3,2.564102564,2.258064516,2.085889571,1.896551724,1.5,1.2,1.405405405,1.523809524,1.5,1.469026549,2,6,6,6,6,6,2,2,4,4,4,4,376.69817,792.170473,1603.278267,2600.599487,3848.149811,4197.430816,0,192.2994012,4671.172493,7474.810125,7661.340552,7661.340552,0,0,0,0,0,0,0,0,0,0,1807.182001,1816.068903,0,962.1844933,9238.46186,25379.95778,48962.80076,80758.63385,822.0854,3340.949605,8455.997512,15905.19031,28998.24874,50717.94781,0,0,0,0,0,525.2754832,0,0,1490.029446,9030.399456,18328.7077,27264.21535,0,0,0,0,0,0,0,0,0,0,0,0,286.0426803,1534.800692,3603.771032,6190.957523,8399.977013,10924.32944,"1","0","0","0"
2365,NA,NA,2075,"random","random",1,294924.3549,2749125.961,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,244.6176277,244.3447371,44.58969355,299.5085392,15.17577883,205.351637,1,0,0,0,0,0,0,0,0,0,0,0,0,39.86,0,0,25.76,0,0,0,0,0,0,48.08,0,0,49.95,0,0,46.95,1.47,0,278.8599854,2.5,7,1,1,5,12,16,18,0,0,0,0,0,1,24.77726014,20.62685687,23.04122806,24.21637896,25.13382618,26.90336401,40.1773153,40.73818758,39.9533761,40.49007981,39.25242608,36.22422723,9,36,127,222,380,554,2.203133392,10,43,100,179,282,3,3.272727273,2.886363636,2.3125,2.235294118,2.090566038,1,1.111111111,1.264705882,1.298701299,1.287769784,1.305555556,7,7,7,7,7,7,1,2,3,3,3,4,0,0,441.6101693,741.0558972,1026.875631,1026.875631,0,0,0,93.3926049,541.7994635,2188.72912,0,0,1824.697089,5093.536888,11698.17289,20062.28836,0,0,0,0,0,1732.215596,412.7203881,1338.190791,5044.62051,13775.88015,25045.07857,46190.22599,2.193112846,1126.863731,10152.70165,26700.78365,49034.78687,68347.19684,0,0,0,2183.087492,5641.200328,6786.215375,708.6639869,1920.965021,2409.603491,2409.603491,3634.132744,11631.40094,0,0,0,599.3514175,915.4361615,915.4361615,0,0,0,0,0,0,344.4395983,2366.998061,7367.530442,11566.92909,15360.80086,19425.46108,"1","0","0","0"
2366,NA,NA,2076,"random","random",1,295299.9725,2748027.889,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,115.0368396,116.0644706,10.86102365,150.3221183,11.69993585,123.9705835,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6,0,0,0,0,0,0.49,27.7,0,0,0,6.85,48.1,0.77,20.31,0,0,27.72,20.41,320.5499878,2,6,0,1,2,6,7,9,0,0,0,1,1,2,23.93093999,28.57176573,26.81560762,26.65272908,27.08976136,28.94950812,49.85608292,46.7433877,35.66031854,32.43311405,31.92683115,30.40820627,8,30,99,200,348,534,4,9,40,104,184,290,2.666666667,2.727272727,2.414634146,2.083333333,1.95505618,1.88028169,1.333333333,1.125,1.142857143,1.350649351,1.415384615,1.464646465,6,6,6,6,6,6,2,2,2,4,4,4,294.759601,650.7504545,1399.086679,3370.881795,6247.497608,7474.487081,0,0,1026.079063,2547.928474,3371.238568,5457.776696,0,0,0,1781.307059,12258.34516,25210.59184,0,0,663.8761075,2603.355789,7487.882037,9661.265634,3.24894116,1462.355067,9980.852437,24467.88644,41038.5746,67149.86835,618.1497682,1982.75163,7161.251085,18044.30866,32273.35863,50885.76136,0,0,646.7163227,1073.564411,1073.564411,1073.564411,0,869.2017729,4154.440946,4154.440946,4200.31948,7040.956537,0,0,0,0,0,0,0,0,41.56256979,1197.306967,1831.965551,1909.284029,405.0561054,1297.41421,2931.523546,5236.141151,7389.511397,9312.444241,"1","0","0","0"
2367,NA,NA,2077,"random","random",1,295168.5382,2748745.082,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,47.26284801,134.0732776,43.55651443,587.9421752,27.6719099,562.2176641,3,0,96.2,0,0,47.32,0,0,0,0,0,48.79,49,0,81.33,1.23,0,0,0,0,0,0,49.16,0,0,2.57,0,0,0,49.25,0,0,282.3399963,2.75,4,3,5,10,15,25,35,0,0,0,0,0,2,13.19730043,9.167553888,11.18517497,12.62339288,12.12919202,13.56403594,12.97462177,21.07673407,30.32969215,35.82474999,39.39590933,40.69885176,5,30,106,192,305,487,6,22,64,133,232,341,2.5,3.333333333,2.523809524,2.086956522,1.894409938,1.971659919,3,2.2,1.777777778,1.6625,1.526315789,1.457264957,4,6,6,6,6,6,4,4,4,4,4,4,0,0,0,0,358.4778593,2063.163668,0,0,0,0,0,0,0,0,0,100.2322005,1856.60959,3184.555341,0,0,0,0,0,0,0,0,2636.24771,11449.3045,17698.34251,30512.05602,60.87717084,2099.251693,12331.49312,30348.8759,57022.59823,90153.56733,0,0,0,0,0,1937.964023,0,0,0,0,0,485.00808,0,0,0,2734.497121,9804.151191,10991.35772,0,0,0,0,0,0,20.56148946,1547.958655,4043.742003,6792.258158,9982.432327,16722.51157,"0","1","0","0"
2368,NA,NA,2078,"random","random",1,295179.4898,2747899.377,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,61.18584739,60.17020604,78.09828118,310.9112215,14.39166062,52.10067601,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,0,0,0,0,0,8.09,48.94,0,0,0,0,7.99,0,0,0,49.09,0,0,326.730011,1.6,2,0,2,2,3,5,5,0,0,0,0,0,0,20.89216518,16.64218087,19.47139627,24.39274005,26.7713756,29.0108516,42.58850225,38.25012502,31.06803224,29.54983474,30.01506388,31.08949624,4,31,98,210,340,495,4,16,51,128,211,329,2,3.1,2.648648649,2.258064516,2.085889571,1.896551724,1.333333333,1.454545455,1.416666667,1.523809524,1.475524476,1.462222222,2,6,6,6,6,6,2,4,4,4,4,4,368.6988203,768.6380286,1596.084102,2556.494537,3839.162674,4225.756868,0,141.6210761,4627.622045,7458.325808,7661.340552,7661.340552,0,0,0,0,0,0,0,0,0,0,1816.068903,1864.246838,0,970.4965484,9225.423141,25435.88611,49042.3289,80748.14882,817.7903039,3401.410574,8510.301639,16142.07265,29515.47046,50946.70753,0,0,0,0,0,613.8909265,0,0,1553.422158,8964.431501,17917.48014,27061.02826,0,0,0,0,0,0,0,0,0,0,0,0,299.4553704,1536.753842,3563.407464,6093.323506,8282.168479,10906.31377,"1","0","0","0"
2369,NA,NA,2079,"random","random",1,295034.765,2747516.54,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,99.40551317,182.3231181,145.4370197,719.2288483,42.91915285,212.81418,1,0,0,0,0,0,0,0,0,0,0,0,0,45.38,0,0,0,0,0,2.05,48.86,0,0,0,0,2.29,0,0,0,0,49.03,0,349.8699951,1,1,1,1,4,6,13,17,0,0,0,0,1,4,10.48902988,15.10959461,20.23733948,22.54879941,22.55930519,22.70896812,34.03043175,37.42134166,38.03199739,36.19571905,34.64399916,33.07279604,2,23,102,222,360,569,3,8,40,81,155,272,1,2.090909091,2.318181818,2.055555556,1.904761905,1.890365449,1,1,1.212121212,1.227272727,1.302521008,1.494505495,1,6,6,6,6,6,1,1,3,3,4,5,0,121.1150274,1307.120229,2664.21181,2668.455296,3306.078195,646.9327916,1887.23215,3418.831055,3579.079606,3579.079606,3579.079606,0,0,0,0,329.0649584,2814.597261,0,0,5.361202165,1405.90806,4047.266285,4689.523738,596.8619329,1150.135252,7243.540181,23882.32489,46795.84401,74878.40647,78.65301885,1322.971544,8146.995245,19288.31526,36724.14141,58524.498,0,0,0,0,0,2.71515921,0,0,441.3023913,1557.090439,1557.090439,2611.234,0,0,0,1018.082237,2908.509215,2912.061341,0,0,0,0,0,0,0,227.7579601,3369.312898,5062.758909,7427.397394,11094.7035,"1","0","0","0"
2370,NA,NA,2080,"random","random",1,295339.93,2748342.211,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,95.05843178,95.21345276,322.5426853,166.5563013,20.29718969,378.5209317,1,0,48.45,0,0,0,0,0,0,0,0,0,16.46,38.06,0,0,0,0,33.59,9.43,0,0,0,0,0,0.64,8.93,15.91,0,0,0,49.77,305.5400085,1.2,2,1,1,1,7,9,13,0,0,1,1,2,4,20.76186307,14.18230114,20.39917603,23.5368884,25.38903725,26.15708582,36.94604492,37.14646669,33.88810338,35.01294009,36.84678848,38.15200327,4,27,74,161,314,479,2,15,63,152,250,379,1.333333333,2.7,2.466666667,2.175675676,2.258992806,2.055793991,1,1.363636364,1.431818182,1.475728155,1.515151515,1.492125984,2,6,6,6,6,6,1,2,4,4,4,4,0,0,66.94986906,909.4807308,2372.820404,6944.380166,0,0,0,0,265.3008637,401.7733661,0,0,1420.649424,3932.799373,8111.901446,16622.90774,0,0,0,1945.437335,6216.313825,7845.196731,0,603.1102409,4991.298367,10819.65358,18412.43059,31309.29578,781.1363655,3721.640897,17090.73346,36539.21433,55943.99769,86041.15219,0,0,0,873.2412035,8692.655227,15757.86725,0,0,0,0,0,0,0,0,0,352.5520518,353.6770549,767.022933,0,0,190.470728,434.1846333,1212.467112,2035.682775,123.220366,1207.267559,3139.385734,5562.492914,10532.81952,12173.43266,"0","0","1","0"
2371,NA,NA,2081,"random","random",1,294993.2571,2747566.286,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,118.9530863,118.4100731,193.9002918,692.4039227,50.60095916,206.9008231,1,0,0,0,0,0,0,0,0,0,0,0,11.82,35.95,0,0,0,0,2.85,0,46.27,0,0,0,0,0,0,0,0,0,49.39,0,346.6300049,2,3,1,1,2,6,10,16,0,0,1,1,1,3,14.30960464,15.30907717,15.52910047,21.74261352,22.33782389,22.29377683,24.53817463,33.40651093,39.10580337,36.79107386,36.66241185,33.51425055,4,15,100,179,310,465,4,15,51,110,206,364,2,1.5,2.564102564,2.130952381,2,1.970338983,2,1.5,1.243902439,1.25,1.329032258,1.491803279,3,3,6,6,6,6,3,3,3,4,4,4,215.0832268,1575.724898,2668.455296,2668.455296,2933.100191,3735.653998,638.3169207,1199.545252,2886.097987,3579.079606,3579.079606,3579.079606,0,0,0,0,0,412.4186202,0,0,0,13.47469209,1954.235768,4638.934549,576.2392837,1351.349817,4270.098832,15675.12974,34234.03453,57161.00644,56.59349486,2103.359853,11484.75508,28513.19478,52720.92443,77402.65573,0,0,0,0,0,0,0,0,388.2598285,1557.090439,1611.208944,8354.194217,0,0,669.1682379,1383.251481,2021.534323,2912.061341,0,0,0,0,0,0,0,0,2120.857397,4932.995754,7502.58984,10412.74448,"0","1","0","0"
2372,NA,NA,2082,"random","random",1,295212.8388,2747933.751,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,13.56918516,12.62057008,30.23902925,265.5791826,12.08911274,4.943005772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,15.74,25.14,0,0,0,0,16.38,0,24.08,0,25.28,0,24.02,324.6000061,2.5,4,1,1,2,3,4,9,0,0,0,0,0,1,25.35610294,17.98095198,21.67046403,25.57422838,28.58650641,29.30987518,28.79209394,31.34543114,32.16640499,31.50531964,30.99393665,30.38497263,6,29,94,193,325,484,5.349772797,18,58,114,212,326,2,2.9,2.35,2.193181818,1.993865031,1.890625,2.190301699,1.8,1.45,1.357142857,1.422818792,1.448888889,4,6,6,6,6,6,4,4,4,4,4,4,250.8756115,653.4101788,1528.63565,2305.822229,3262.219587,4948.281189,0,769.2723906,3513.162888,6396.80251,7661.340552,8039.541474,0,0,0,0,0,1798.245576,0,0,0,545.2400955,1816.068903,3872.268466,0,945.169333,9255.010465,25858.89382,49903.37091,79635.65076,830.917583,2750.336996,8875.32389,19456.88765,35514.899,51915.14946,0,0,0,0,524.9814239,1073.564411,0,115.6960553,2586.272962,6973.499202,12475.55392,22501.72719,0,0,0,0,0,0,0,0,0,0,0,1131.028693,371.425916,1570.609274,3321.377881,5044.019621,7670.492866,9947.026947,"0","0","1","0"
2373,NA,NA,2083,"random","random",1,295128.8708,2747853.604,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,59.30551074,59.72185737,146.2021102,375.3920317,16.47026368,59.99009558,1,0,0,0,0,0,0,0,0,0,0,0,0,48.38,0,0,0,0,0,0,48.78,0,0,0,0,48.75,0,0,0,48.94,0,0,336.7099915,2.25,6,1,1,2,4,4,8,0,0,0,0,0,0,24.88899994,17.13596286,19.08501385,21.96522247,25.31081786,26.98476943,31.95760207,30.50854855,28.25651155,28.24813383,30.24365086,31.21130209,8,30,117,218,356,495,2.523533783,12,54,128,224,341,2.666666667,3.333333333,2.720930233,2.344086022,2.119047619,1.941176471,1.045322088,1.2,1.542857143,1.641025641,1.566433566,1.508849558,6,6,6,6,6,6,2,2,4,4,4,4,412.6439874,933.2799579,2005.876291,3031.921397,3433.651153,3760.840806,16.47823713,1191.06165,4523.383542,5921.550434,7661.340552,7661.340552,0,0,0,0,0,0,0,0,0,0,0,1816.068903,0,637.6356067,8287.356468,23332.16326,46690.51186,76692.5984,836.4831199,2301.024205,5787.659234,13325.53189,27800.84925,50346.57495,0,0,0,0,0,0,0,0,3348.166152,11658.37742,20364.78029,28875.32125,0,0,0,0,0,491.0610466,0,0,0,0,0,0,222.4839296,1765.961545,4721.312074,7262.337211,9474.430923,11179.84974,"0","0","1","0"
2374,NA,NA,2084,"random","random",1,295303.8413,2748306.538,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,47.82812197,47.90604694,283.3166682,130.5827536,27.43226532,328.3288159,0,0,47.15,0,6.06,0,0,24.51,0,0,0,0,44.65,22.47,0,0,10.9,0,0,0,26.3,0,0,0,0,0,0,16.87,39.02,0,0,5.33,307.6499939,2.2,3,0,1,2,3,9,14,0,1,1,2,2,2,15.9918294,14.69076908,18.0105848,22.15846944,23.2947621,25.04557171,20.65010707,27.21649904,32.6625735,33.93743107,36.63810729,37.71638321,3,31,71,136,215,413,8,23,85,183,317,439,1.5,3.1,2.535714286,2.305084746,2.107843137,2.232432432,2.666666667,2.3,1.734693878,1.605263158,1.524038462,1.483108108,2,6,6,6,6,6,3,4,4,4,4,4,0,0,818.1441081,1357.719553,2763.171758,5012.182545,0,0,0,191.6280388,401.7733661,401.7733661,0,0,1756.626073,4342.131878,8068.115127,13760.12692,0,0,1891.889392,6057.876078,7557.54158,7845.196731,0,260.3845985,3092.133725,8680.820976,12525.62606,23416.08414,844.0833117,3808.071158,16216.78093,36811.20025,68484.51983,103215.1309,0,0,0,93.08255382,3731.147723,9963.395564,0,0,0,0,0,854.2267104,0,0,0,0,353.6770549,353.6770549,0,198.3872183,275.2795167,934.7160051,2035.682775,2035.682775,0,1107.989935,3086.596253,5062.96941,7278.827082,11996.94031,"1","0","0","0"
2375,NA,NA,2085,"random","random",1,295045.4833,2748864.736,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,50.7783197,51.69485949,43.46343584,564.7035214,10.59964661,406.5813335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49,0,0,0,0,0,48.71,0,48.48,0,48.76,0,0,285.269989,3.75,6,1,1,3,10,20,29,0,0,0,0,0,0,13.73457479,15.73735542,12.74193964,13.65600813,14.9878132,16.81330949,38.58946609,39.16425591,32.66381021,31.84730691,32.37660577,35.88870423,12,30,98,196,327,478,3,12,56,131,243,383,6,3,2.390243902,2.279069767,2.18,2.115044248,1.5,1.2,1.513513514,1.523255814,1.537974684,1.513833992,6,6,6,6,6,6,2,2,4,4,4,4,0,0,295.1792241,727.9513012,902.8606395,975.355463,0,0,0,471.6049519,514.8308588,514.8308588,0,0,0,605.4702108,626.6030778,4085.905426,0,0,0,0,0,0,0,0,2367.374707,9834.356339,21731.71703,34413.45377,804.7586423,3357.949524,13985.02749,27953.6929,48766.92223,84587.44241,0,0,0,0,0,463.0370881,0,0,0,4517.428768,11581.64635,13532.06395,0,0,0,346.4593781,2914.398389,6903.793025,0,0,0,0,0,0,678.4431036,2228.38735,4548.062429,8499.484486,12744.09294,18790.88923,"1","0","0","0"
2376,NA,NA,2086,"random","random",1,294962.3202,2747601.532,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,74.10886372,73.529545,233.4004746,677.3224408,59.66352333,209.8306937,0,0,0,0,0,0,0,17.8,0,0,0,0,14.64,0,0,0,0,0,49.06,18.21,0,0,0,0,0,18.2,0,0,0,0,50.25,0,344.3200073,1.2,2,0,1,3,6,8,13,0,0,1,1,1,1,15.07421875,11.78727281,13.72834821,19.15502751,21.65461973,22.07178388,32.25032361,36.97015307,39.84232312,36.28755177,36.25851682,33.39411863,2,14,81,150,259,395,4,19,59,148,245,426,1,1.75,2.454545455,2.173913043,2.055555556,2.046632124,1.333333333,1.461538462,1.43902439,1.37037037,1.361111111,1.45890411,1,3,6,6,6,6,2,3,4,4,4,4,441.9914719,1959.157135,2668.455296,2668.455296,3195.008583,3958.620017,217.4328092,816.9071073,1238.616815,3077.419253,3579.079606,3579.079606,0,0,0,0,0,0,0,0,0,0,217.8323689,3006.70459,299.8693975,589.1310014,2755.767888,10572.80598,24004.59891,44263.35095,549.594324,2915.284975,15344.25626,34692.50024,61923.70128,87968.30055,0,0,0,0,0,0,0,0,0,1508.5355,5660.122344,17159.45792,0,442.4598505,1383.05937,1383.251481,1383.251481,2022.996696,0,0,0,0,0,0,0,0,1559.164929,4139.859536,7210.682372,10102.82481,"1","0","0","0"
